danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.833,0.681,5,-6.248,0,0.356,0.0406,0,0.0926,0.839,170.994,RnB
0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,209.008,RnB
0.848,0.854,6,-3.305,0,0.0845,0.47,2.29E-06,0.106,0.876,120.024,RnB
0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,RnB
0.856,0.91,4,-8.423,0,0.081,0.0308,7.87E-06,0.14,0.76,195.51,RnB
0.871,0.709,6,-7.213,1,0.109,0.037,0,0.236,0.724,213.824,RnB
0.417,0.67,7,-6.426,0,0.1,0.231,0,0.0855,0.55,186.606,RnB
0.477,0.779,8,-4.993,0,0.201,0.0393,0,0.0561,0.326,160.023,RnB
0.605,0.777,11,-4.1,1,0.0916,0.0421,0,0.148,0.692,144.002,RnB
0.693,0.637,1,-5.682,0,0.371,0.576,0,0.12,0.686,177.235,RnB
0.778,0.808,6,-8.27,0,0.085,0.0353,0,0.276,0.853,208.992,RnB
0.67,0.824,11,-4.298,1,0.0458,0.0371,0.000113,0.145,0.449,120.021,RnB
0.652,0.527,8,-9.929,1,0.0527,0.0636,0,0.33,0.41,159.918,RnB
0.694,0.742,5,-3.043,0,0.249,0.642,7.42E-06,0.0773,0.557,165.002,RnB
0.911,0.508,9,-6.406,1,0.21,0.0249,0,0.0336,0.603,203.25,RnB
0.849,0.669,1,-5.31,1,0.298,0.0654,0,0.536,0.652,203.586,RnB
0.733,0.835,5,-4.154,0,0.0354,0.448,0,0.296,0.647,200.398,RnB
0.815,0.694,5,-5.463,0,0.224,0.301,3.75E-06,0.592,0.798,193.3,RnB
0.633,0.813,4,-7.547,0,0.0528,0.217,0,0.0952,0.865,166.039,RnB
0.539,0.692,0,-5.881,1,0.0699,0.339,0,0.298,0.745,179.188,RnB
0.614,0.681,1,-6.135,1,0.0324,0.126,0,0.12,0.431,128.098,RnB
0.939,0.869,1,-4.624,0,0.166,0.000783,0,0.054,0.881,200.024,RnB
0.92,0.589,10,-5.79,0,0.154,0.105,0,0.192,0.317,128.002,RnB
0.905,0.629,9,-4.932,1,0.281,0.202,0,0.261,0.695,187.826,RnB
0.673,0.747,11,-5.148,0,0.373,0.051,0,0.102,0.596,185.978,RnB
0.778,0.731,1,-3.694,0,0.043,0.0369,4.15E-06,0.0941,0.375,195.998,RnB
0.359,0.713,7,-5.351,1,0.132,0.149,0,0.25,0.237,168.336,RnB
0.783,0.669,5,-4.63,0,0.0664,0.00634,0,0.0879,0.714,207.74,RnB
0.785,0.907,8,-2.324,1,0.114,0.037,0,0.169,0.8,113.146,RnB
0.91,0.675,1,-4.138,0,0.317,0.194,0.00E+00,0.0951,0.702,179.998,RnB
0.942,0.749,7,-5.865,1,0.0438,0.00994,0.00E+00,0.131,0.543,207.392,RnB
0.725,0.59,6,-4.178,0,0.202,3.40E-01,7.58E-06,0.286,0.932,196.048,RnB
0.653,0.628,3,-4.976,0,0.0786,0.212,0,0.2,0.707,188.02,RnB
0.653,0.712,9,-6.049,0,0.0312,0.211,0,0.108,0.818,172.782,RnB
0.74,0.843,7,-5.422,1,0.241,0.147,0.00E+00,0.364,0.838,191.868,RnB
0.739,0.933,2,-4.207,1,0.0752,0.0783,1.80E-05,0.0785,0.726,121.498,RnB
0.895,0.667,10,-5.31,0,0.134,0.0188,0,0.299,0.857,214.052,RnB
0.841,0.529,11,-4.398,0,0.0474,0.286,0.000618,0.128,0.384,193.984,RnB
0.665,0.761,7,-5.863,1,0.296,0.000957,0,0.456,0.64,202.048,RnB
0.623,0.852,7,-4.893,1,0.125,0.0478,0,0.157,0.6,143.059,RnB
0.772,0.673,4,-6.082,0,0.24,0.273,9.18E-06,0.475,0.778,119.971,RnB
0.864,0.844,2,-6.425,1,0.273,0.23,0.000128,0.317,0.761,158.553,RnB
0.684,0.514,0,-6.492,0,0.0431,0.269,8.97E-05,0.0623,0.556,188.164,RnB
0.83,0.857,8,-4.194,0,0.152,0.262,0.00E+00,0.413,0.607,137.982,RnB
0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,RnB
0.94,0.743,5,-5.166,0,0.0475,0.317,0,0.0909,0.932,118.988,RnB
0.629,0.532,5,-7.88,0,0.0352,0.331,0,0.238,0.619,180.196,RnB
0.612,0.8,6,-4.284,1,0.167,0.0175,0.00E+00,0.199,0.786,167.958,RnB
0.691,0.921,8,-1.702,0,0.0533,1.73E-01,0,0.331,0.8,130.072,RnB
0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.723,124.043,RnB
0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023,RnB
0.709,0.745,4,-6.437,0,0.0738,0.0225,5.20E-05,0.154,0.576,126.027,RnB
0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,RnB
0.697,0.807,6,-3.049,0,0.0587,0.0382,0,0.471,0.732,127.01,RnB
0.712,0.564,8,-6.527,1,0.047,0.0266,0,0.0874,0.411,191.9,RnB
0.845,0.506,1,-5.971,1,0.0409,0.0228,1.03E-06,0.0879,0.647,198.102,RnB
0.699,0.883,5,-3.226,0,0.219,0.0288,0.00E+00,0.817,0.499,127.961,RnB
0.643,0.904,0,-3.694,1,0.0739,0.0776,0,0.189,0.481,206.056,RnB
0.762,0.748,0,-4.15,0,0.033,0.0266,0.00E+00,0.348,0.851,110.009,RnB
0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,163.794,RnB
0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,183.986,RnB
0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,RnB
0.671,0.808,2,-4.861,0,0.0652,0.02,0.00E+00,0.134,0.637,121.956,RnB
0.731,0.813,6,-7.366,0,0.065,4.39E-03,3.50E-06,0.26,0.497,130.028,RnB
0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,163.892,RnB
0.683,0.748,8,-6.981,1,0.0366,0.373,0.00881,0.06,0.828,132.486,RnB
0.893,0.792,11,-8.292,0,0.148,0.119,0.0016,0.206,0.756,129.975,RnB
0.963,0.835,3,-3.394,0,0.137,0.08,0.000217,0.0774,0.852,108.976,RnB
0.596,0.661,5,-6.239,0,0.226,0.31,0,0.0847,0.86,129.491,RnB
0.677,0.531,7,-7.683,0,0.0327,0.219,0,0.173,0.57,182.208,RnB
0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,RnB
0.66,0.847,1,-3.25,1,0.191,0.0628,0,0.112,0.925,180.01,RnB
0.81,0.791,7,-5.909,1,0.181,0.0893,0,0.0838,0.948,153.067,RnB
0.649,0.503,8,-8.321,1,0.047,0.0939,0,0.303,0.538,150.074,RnB
0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,RnB
0.759,0.709,6,-7.9,0,0.0435,0.000927,0,0.0724,0.743,202,RnB
0.769,0.609,1,-5.894,1,0.357,0.216,0,0.166,0.633,181.902,RnB
0.582,0.903,9,-3.55,1,0.0404,0.0182,0,0.297,0.712,159.98,RnB
0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,RnB
0.601,0.869,3,-3.202,1,0.0458,0.0112,0,0.0673,0.555,128.066,RnB
0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,214.09,RnB
0.694,0.671,2,-4.088,1,0.0444,0.0371,3.14E-05,0.236,0.466,167.998,RnB
0.593,0.68,7,-5.556,1,0.335,0.00182,4.84E-05,0.31,0.483,169.094,RnB
0.82,0.952,5,-4.778,1,0.0723,0.117,0.000258,0.106,0.36,121.949,RnB
0.614,0.574,11,-7.961,1,0.466,0.0253,3.20E-05,0.38,0.755,125.173,RnB
0.978,0.687,8,-4.957,1,0.0646,0.197,0.00708,0.107,0.784,110.616,RnB
0.771,0.621,1,-7.453,1,0.0376,0.0297,0,0.124,0.154,202.014,RnB
0.774,0.835,4,-5.137,0,0.0797,0.00265,3.14E-06,0.252,0.655,195.006,RnB
0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,180.024,RnB
0.8,0.633,8,-4.875,0,0.0514,0.0901,0,0.0315,0.836,191.906,RnB
0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,RnB
0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,RnB
0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,184.148,RnB
0.712,0.772,10,-3.024,0,0.346,0.0521,4.35E-06,0.0368,0.848,169.444,RnB
0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,193.892,RnB
0.677,0.682,9,-6.879,1,0.0361,0.0405,0,0.0351,0.875,212.558,RnB
0.743,0.767,6,-2.944,1,0.168,0.143,0,0.0421,0.82,170.539,RnB
0.967,0.599,7,-5.659,0,0.0706,0.0679,0,0.0526,0.964,117,RnB
0.596,0.54,7,-6.723,0,0.11,0.00398,0,0.127,0.579,188.003,RnB
0.826,0.67,2,-5.559,1,0.169,0.00798,0,0.495,0.794,148.014,RnB
0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,159.052,RnB
0.686,0.622,11,-7.007,0,0.0369,0.0655,6.32E-05,0.11,0.807,188.016,RnB
0.818,0.653,1,-8.396,1,0.204,0.0335,5.46E-06,0.22,0.533,199.862,RnB
0.753,0.885,3,-5.509,0,0.0394,0.0504,0.000958,0.366,0.863,205.57,RnB
0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,207.984,RnB
0.782,0.704,10,-10.342,0,0.158,0.00603,1.23E-05,0.944,0.599,187.034,RnB
0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,RnB
0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,RnB
0.747,0.937,0,-5.746,1,0.0453,2.08E-02,0,0.29,0.739,207.952,RnB
0.726,0.795,9,-4.653,1,0.029,1.36E-01,0,0.698,0.952,115.995,RnB
0.77,0.684,0,-6.854,1,0.0768,2.19E-02,6.16E-05,0.128,0.479,130.03,RnB
0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,188.118,RnB
0.512,0.835,0,-4.306,0,0.135,0.135,0,0.09,0.309,153.063,RnB
0.925,0.748,11,-5.572,0,0.278,0.0484,0,0.101,0.615,185.956,RnB
0.963,0.643,1,-5.785,0,0.117,0.0507,4.94E-05,0.157,0.534,214.01,RnB
0.426,0.584,1,-5.293,1,0.296,3.83E-02,0,0.188,0.272,193.437,RnB
0.629,0.511,1,-8.651,1,0.0326,0.114,3.91E-06,0.0588,0.181,128.038,RnB
0.798,0.532,7,-4.329,0,0.0489,0.386,4.31E-05,0.196,0.372,193.984,RnB
0.834,0.623,0,-6.236,0,0.06,0.0957,4.07E-06,0.0625,0.499,136.98,RnB
0.689,0.735,2,-4.545,1,0.267,0.00922,7.20E-04,0.365,0.059,171.403,RnB
0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87E-06,0.0795,0.88,169.716,RnB
0.951,0.623,8,-3.603,1,0.0503,0.0596,4.36E-05,0.251,0.957,121.006,RnB
0.595,0.923,7,-3.449,1,0.144,0.0693,0.00E+00,0.505,0.782,125.029,RnB
0.686,0.588,7,-8.343,0,0.0554,0.178,0.00E+00,0.0954,0.617,189.038,RnB
0.659,0.812,4,-7.499,0,0.0487,0.23,0,0.0951,0.888,166.026,RnB
0.85,0.7,7,-6.49,1,0.0478,0.0616,1.80E-06,0.244,0.722,203.75,RnB
0.832,0.391,8,-8.504,1,0.0629,0.0564,0,0.224,0.436,209.922,RnB
0.693,0.547,1,-8.127,1,0.114,0.0111,0,0.0677,0.612,160.056,RnB
0.548,0.554,9,-6.408,1,0.0587,0.283,0,0.0708,0.382,159.836,RnB
0.715,0.665,4,-7.736,0,0.0502,0.0996,0,0.224,0.84,157.004,RnB
0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68E-06,0.134,0.166,180.084,RnB
0.466,0.759,8,-4.978,0,0.199,5.21E-02,0,0.0587,0.328,160.033,RnB
0.576,0.697,10,-4.192,1,0.326,0.0286,1.15E-06,0.167,0.501,175.906,RnB
0.774,0.552,8,-6.054,1,0.0503,0.227,0,0.206,0.503,127.176,RnB
0.65,0.531,4,-8.335,1,0.0364,0.457,0,0.249,0.487,157.892,RnB
0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,RnB
0.709,0.65,7,-7.371,1,0.273,0.251,2.32E-05,0.0731,0.543,176.141,RnB
0.736,0.718,11,-3.605,1,0.0299,0.206,0,0.186,0.682,130.057,RnB
0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,RnB
0.588,0.391,0,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069,RnB
0.788,0.585,10,-4.884,1,0.0559,0.298,0,0.346,0.84,136.002,RnB
0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,204.056,RnB
0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,208.072,RnB
0.855,0.668,11,-4.892,1,0.0644,0.0242,0,0.102,0.803,125.846,RnB
0.63,0.504,6,-6.152,1,0.0334,0.0953,0,0.308,0.487,179.892,RnB
0.626,0.67,7,-5.381,1,0.0534,0.318,0,0.0429,0.523,146.844,RnB
0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,188.118,RnB
0.697,0.688,6,-4.551,1,0.0362,0.29,0,0.308,0.666,121.962,RnB
0.636,0.558,7,-7.076,1,0.0245,0.462,0,0.062,0.572,200.226,RnB
0.84,0.571,10,-7.421,1,0.0797,1.60E-01,0,0.406,0.617,116.59,RnB
0.746,0.443,1,-7.693,0,0.0771,2.82E-01,0,0.14,0.272,119.311,RnB
0.395,0.922,1,-2.176,1,0.375,0.19,0,0.134,0.558,162.361,RnB
0.757,0.557,0,-8.744,1,0.0328,0.203,0.00595,0.0773,0.415,131.742,RnB
0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.274,0.452,111.572,RnB
0.745,0.589,10,-5.659,0,0.0382,1.36E-01,6.36E-05,0.122,0.688,126.75,RnB
0.545,0.649,6,-4.062,1,0.0324,0.143,1.57E-05,0.0894,0.297,198.198,RnB
0.765,0.48,8,-7.896,1,0.0448,4.34E-02,0.0147,0.0687,0.641,134.035,RnB
0.852,0.618,0,-4.753,1,0.0696,0.0499,0,0.331,0.675,189.546,RnB
0.757,0.559,1,-5.995,1,0.0488,0.0816,0,0.33,0.852,133.028,RnB
0.802,0.77,6,-2.998,1,0.0925,0.143,0,0.0424,0.778,170.572,RnB
0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,RnB
0.731,0.644,0,-5.348,1,0.0343,0.665,0,0.11,0.691,129.94,RnB
0.621,0.481,11,-8.016,1,0.0371,0.0984,0,0.241,0.679,130.008,RnB
0.768,0.652,1,-6.589,1,0.194,0.0564,0,0.425,0.387,180.128,RnB
0.668,0.673,1,-5.714,1,0.145,0.48,0,0.194,0.727,171.812,RnB
0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,172.018,RnB
0.849,0.639,1,-5.364,0,0.209,0.4,0,0.0751,0.717,177.286,RnB
0.666,0.87,11,-5.004,0,0.246,0.203,0,0.0851,0.9,160.014,RnB
0.629,0.515,0,-10.358,0,0.265,0.0267,1.22E-05,0.0888,0.299,121.845,RnB
0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,RnB
0.417,0.711,0,-5.976,1,0.137,0.0565,0,0.168,0.326,140.102,RnB
0.476,0.407,4,-9.239,0,0.0368,0.247,0,0.144,0.226,178.258,RnB
0.368,0.53,0,-7.242,1,0.102,0.0814,0.00E+00,0.377,0.325,170.762,RnB
0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,RnB
0.608,0.531,0,-9.549,1,0.028,0.534,7.17E-06,0.183,0.328,110.092,RnB
0.555,0.742,7,-5.495,0,0.22,0.0697,0,0.102,0.352,167.7,RnB
0.733,0.605,2,-11.012,1,0.0836,0.0618,0.0366,0.251,0.9,209.94,RnB
0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,RnB
0.656,0.882,0,-3.011,1,0.0941,0.033,0,0.67,0.782,183.322,RnB
0.424,0.539,7,-20.883,1,0.286,0.144,0,0.965,0.366,188.584,RnB
0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,186.862,RnB
0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,180.102,RnB
0.787,0.799,8,-4.68,0,0.0993,0.189,0,0.3,0.835,143.052,RnB
0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,190.642,RnB
0.537,0.948,8,-3.063,1,0.355,0.151,0,0.356,0.792,186.151,RnB
0.629,0.511,1,-8.651,1,0.0326,0.114,3.91E-06,0.0588,0.181,128.038,RnB
0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23E-05,0.223,0.208,180.32,RnB
0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.313,0.654,189.518,RnB
0.659,0.295,11,-8.528,0,0.0322,0.426,6.95E-05,0.0795,0.36,148.074,RnB
0.804,0.489,9,-7.302,0,0.189,2.01E-01,5.05E-05,0.0736,0.404,148.021,RnB
0.634,0.472,3,-8.743,0,0.0772,0.155,0,0.116,0.739,164.972,RnB
0.646,0.661,4,-6.624,0,0.163,3.01E-01,0.000727,0.247,0.818,158.93,RnB
0.581,0.45,4,-7.293,1,0.0444,0.258,0.00031,0.135,0.205,153.088,RnB
0.744,0.407,2,-6.346,1,0.0339,0.019,0.00129,0.7,0.288,188.136,RnB
0.653,0.265,4,-12.324,0,0.0709,0.702,0.000215,0.0963,0.367,199.464,RnB
0.422,0.349,4,-12.424,0,0.315,3.39E-01,0.00024,0.108,0.134,114,RnB
0.45,0.3,7,-9.53,1,0.0477,0.634,3.10E-06,0.142,0.207,192.788,RnB
0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.499,RnB
0.543,0.681,1,-7.876,0,0.0477,0.159,1.49E-06,0.298,0.154,124.914,RnB
0.794,0.592,8,-6.973,1,0.129,0.0384,1.86E-05,0.111,0.177,194.402,RnB
0.632,0.442,5,-8.447,0,0.0275,0.101,0.485,0.118,0.0688,211.96,RnB
0.584,0.644,5,-6.788,1,0.0782,0.417,0,0.19,0.415,200.066,RnB
0.463,0.427,8,-9.799,0,0.0549,6.28E-01,5.65E-04,0.0911,0.231,116.059,RnB
0.355,0.298,8,-12.277,1,0.0581,0.31,0.00266,0.185,0.0714,115.823,RnB
0.688,0.425,4,-8.134,0,0.027,0.748,0.00548,0.101,0.179,129.975,RnB
0.578,0.523,0,-5.538,0,0.0429,0.493,0,0.147,0.29,134.931,RnB
0.529,0.518,10,-7.689,0,0.197,0.222,0.00314,0.316,0.356,179.424,RnB
0.532,0.642,5,-4.891,0,0.111,0.0548,0.000246,0.0991,0.536,193.016,RnB
0.51,0.71,5,-6.891,0,0.113,0.629,0,0.0607,0.367,131.891,RnB
0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,RnB
0.624,0.726,2,-4.585,1,0.052,0.0298,0,0.301,0.83,199.992,RnB
0.654,0.587,10,-6.331,1,0.0439,0.026,0,0.589,0.288,200.028,RnB
0.638,0.708,1,-5.342,0,0.0754,0.0973,0,0.177,0.606,169.956,RnB
0.556,0.618,10,-7.471,0,0.0463,0.00558,0.000351,0.153,0.121,161.97,RnB
0.71,0.407,10,-9.418,0,0.0925,0.63,0.000157,0.0948,0.339,118.091,RnB
0.263,0.663,9,-8.264,1,0.19,0.589,0.00451,0.342,0.25,167.271,RnB
0.68,0.612,11,-7.173,1,0.0979,0.101,0.00598,0.586,0.439,129.927,RnB
0.614,0.275,2,-12.804,0,0.186,0.78,0,0.119,0.165,130.664,RnB
0.502,0.855,4,-3.27,0,0.0305,0.152,0.000488,0.106,0.337,173.936,RnB
0.452,0.477,5,-7.074,0,0.191,0.859,0,0.133,0.758,180.438,RnB
0.562,0.658,7,-8.072,1,0.0314,0.174,0.000285,0.102,0.268,127.81,RnB
0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,183.346,RnB
0.542,0.283,10,-10.277,1,0.0321,0.159,0.00333,0.179,0.0992,112.726,RnB
0.599,0.396,10,-10.489,0,0.0392,0.738,2.19E-05,0.102,0.134,111.072,RnB
0.665,0.609,1,-8.188,1,0.0468,0.11,1.28E-05,0.555,0.387,188.904,RnB
0.794,0.448,6,-7.401,0,0.148,3.13E-01,0.0184,0.128,0.429,149.975,RnB
0.66,0.311,0,-8.681,1,0.113,0.625,1.29E-06,0.116,0.357,119.237,RnB
0.536,0.446,1,-10.489,1,0.162,0.104,1.01E-05,0.323,0.157,199.958,RnB
0.655,0.56,7,-8.293,1,0.209,0.645,0,0.107,0.334,184.056,RnB
0.745,0.672,9,-5.738,1,0.0346,0.127,0,0.103,0.641,108.031,RnB
0.488,0.381,3,-8.095,0,0.0498,0.605,0.0872,0.0776,0.217,140.941,RnB
0.689,0.676,4,-10.427,0,0.312,0.474,0.165,0.456,0.507,176.014,RnB
0.48,0.717,0,-6.663,1,0.23,0.0625,0.000685,0.0814,0.335,109.756,RnB
0.649,0.552,1,-5.419,0,0.0292,0.03,6.47E-06,0.111,0.158,179.938,RnB
0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,163.93,RnB
0.673,0.596,11,-6.489,0,0.0438,0.316,1.88E-05,0.107,0.22,150.044,RnB
0.626,0.579,3,-7.558,0,0.0429,0.104,0,0.133,0.327,127.973,RnB
0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,160.138,RnB
0.498,0.65,7,-7.947,1,0.064,0.0196,0.00109,0.145,0.115,184.588,RnB
0.557,0.428,5,-11.299,1,0.137,0.0673,0.0019,0.139,0.0996,206.018,RnB
0.802,0.468,1,-8.629,1,0.0378,0.248,0.000601,0.32,0.586,129.937,RnB
0.684,0.812,6,-7.645,0,0.0318,0.253,0.00983,0.0548,0.842,215.578,RnB
0.397,0.172,6,-15.698,0,0.0445,0.841,6.78E-05,0.108,0.123,202.55,RnB
0.637,0.443,6,-10.216,1,0.0325,0.904,0.00197,0.0718,0.338,187.95,RnB
0.347,0.129,9,-15.449,1,0.0344,9.71E-01,2.04E-06,0.297,0.163,161.682,RnB
0.788,0.358,7,-11.297,1,0.0963,0.0887,0.343,0.0928,0.543,167.912,RnB
0.303,0.332,6,-16.471,0,0.032,0.00859,0.864,0.0654,0.41,175.85,RnB
0.616,0.606,8,-5.636,0,0.0332,0.00826,0.000208,0.176,0.0919,208.368,RnB
0.389,0.54,1,-7.713,0,0.0932,0.2,0,0.0952,0.295,171.838,RnB
0.39,0.532,9,-7.727,1,0.0681,0.415,0,0.108,0.178,148.714,RnB
0.764,0.271,0,-5.697,1,0.0414,0.037,0,0.175,0.0371,116.019,RnB
0.603,0.783,6,-4.023,1,0.062,0.449,7.96E-06,0.119,0.775,172.041,RnB
0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,208.02,RnB
0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,RnB
0.757,0.769,5,-6.291,0,0.0992,0.518,0,0.334,0.774,124.129,RnB
0.54,0.572,9,-8.665,1,0.115,0.624,0,0.14,0.43,165.124,RnB
0.354,0.33,0,-9.835,0,0.0526,0.145,0.00604,0.273,0.0554,173.664,RnB
0.584,0.455,1,-11.066,0,0.0488,0.246,0.00E+00,0.181,0.308,149.268,RnB
0.853,0.663,7,-6.955,0,0.0755,0.0431,8.71E-06,0.0891,0.864,113.998,RnB
0.664,0.771,0,-5.779,1,0.0533,0.0155,9.60E-06,0.46,0.763,109.945,RnB
0.622,0.638,0,-6.291,1,0.043,0.129,1.00E-05,0.362,0.646,140.005,RnB
0.652,0.549,6,-7.555,0,0.039,0.317,0,0.104,0.186,120.073,RnB
0.665,0.612,2,-4.664,0,0.0314,0.487,0.000194,0.183,0.25,120.989,RnB
0.287,0.498,6,-7.523,0,0.177,0.581,7.56E-05,0.322,0.0634,171.725,RnB
0.639,0.633,3,-7.338,0,0.0352,0.574,0.000218,0.111,0.243,129.996,RnB
0.635,0.646,10,-5.246,1,0.0462,0.415,0.00055,0.42,0.344,117.956,RnB
0.7,0.812,3,-4.8,1,0.0311,0.0245,0,0.102,0.855,107.983,RnB
0.501,0.301,3,-10.8,0,0.0366,0.758,0.00793,0.107,0.179,122.934,RnB
0.452,0.552,4,-10.28,0,0.142,7.21E-01,0,0.257,0.522,148.61,RnB
0.776,0.482,1,-11.269,1,0.0357,0.477,0.0456,0.11,0.134,136.008,RnB
0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,RnB
0.722,0.252,1,-14.411,0,0.0761,0.0671,0,0.0852,0.275,159.846,RnB
0.758,0.474,1,-8.72,1,0.147,0.0152,0,0.116,0.0542,152.122,RnB
0.566,0.335,4,-12.417,0,0.0293,0.766,0.000366,0.0824,0.317,175.234,RnB
0.581,0.228,2,-12.422,0,0.0291,0.788,8.35E-05,0.12,0.184,184.9,RnB
0.67,0.57,4,-7.219,0,0.0405,0.556,7.51E-05,0.0888,0.058,206.162,RnB
0.629,0.364,11,-12.259,0,0.038,0.468,0.0198,0.0941,0.699,166.254,RnB
0.642,0.793,11,-6.799,0,0.0691,0.159,0.000557,0.305,0.623,114.96,RnB
0.645,0.736,9,-6.862,0,0.0514,1.60E-01,0.000156,0.6,0.347,115.03,RnB
0.324,0.852,11,-6.675,0,0.109,0.0415,0,0.0609,0.4,121.886,RnB
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,RnB
0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,RnB
0.878,0.406,1,-9.961,1,0.248,0.134,0.000234,0.112,0.784,128.014,RnB
0.759,0.578,8,-8.455,0,0.572,0.197,0,0.205,0.697,116.809,RnB
0.476,0.44,9,-8.198,0,0.0371,0.732,0.023,0.0773,0.161,149.389,RnB
0.666,0.39,5,-8.575,1,0.0838,0.272,9.39E-06,0.111,0.325,113.866,RnB
0.486,0.419,5,-6.415,1,0.0563,0.741,6.59E-05,0.096,0.227,119.065,RnB
0.7,0.43,1,-8.437,0,0.0399,0.787,0.000476,0.129,0.103,200.016,RnB
0.363,0.536,2,-8.124,0,0.0632,0.312,0,0.128,0.106,200.173,RnB
0.675,0.5,1,-6.6,1,0.0516,0.00372,0.00268,0.114,0.0709,180.058,RnB
0.364,0.419,0,-8.599,1,0.0362,3.47E-01,2.42E-05,0.102,0.0962,118.939,RnB
0.78,0.324,0,-11.52,1,0.0501,0.0125,9.29E-05,0.223,0.481,140.048,RnB
0.673,0.429,2,-9.63,0,0.0382,0.0395,0.00479,0.287,0.505,175.958,RnB
0.439,0.244,10,-12.201,1,0.167,0.273,0.215,0.133,0.26,173.504,RnB
0.34,0.294,2,-15.989,1,0.0426,0.593,0.68,0.0944,0.136,167.876,RnB
0.349,0.0609,9,-29.478,0,0.0374,0.676,0.00946,0.0627,0.0696,169.426,RnB
0.587,0.2,7,-14.101,1,0.0625,0.634,0.0402,0.11,0.219,159.758,RnB
0.817,0.565,1,-7.78,1,0.0706,0.005,0.00111,0.711,0.159,110.993,RnB
0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,154.698,RnB
0.687,0.218,9,-13.539,0,0.0388,0.85,0.000125,0.106,0.269,183.982,RnB
